Player,Age,Year,Tm,G,WS,VORP,PER,Draft Pick,Draft Year
Alex Poythress,23,2017,PHI,6,0.3,0,13.2,Undrafted,0
Alex Poythress,24,2018,IND,25,0.1,-0.1,7.8,Undrafted,0
Alex Poythress,25,2019,ATL,21,0.5,0,12.2,Undrafted,0
Alex Scales,27,2006,SAS,1,0,0,0,Undrafted,0
Alex Stepheson,28,2016,MEM,4,0.1,0,16,Undrafted,0
Alex Stepheson,28,2016,LAC,4,0,0,8.9,Undrafted,0
Alex Stepheson,28,2016,TOT,8,0.1,0,14.8,Undrafted,0
Alex Stivrins,23,1986,SEA,3,-0.1,0,-5.9,75,1985
Alex Stivrins,30,1993,LAC,1,0,0,-32.3,75,1985
Alex Stivrins,30,1993,MIL,3,0,0,10.9,75,1985
Alex Stivrins,30,1993,ATL,5,0,0,18.8,75,1985
Alex Stivrins,30,1993,PHO,10,0,0,14.5,75,1985
Alex Stivrins,30,1993,TOT,19,0,-0.1,13.5,75,1985
Alexander Johnson,23,2007,MEM,59,1.3,-0.1,13.2,45,2006
Alexander Johnson,24,2008,MIA,43,0.2,-0.6,8.9,45,2006
Alexander Volkov,25,1990,ATL,72,1.4,0.3,11.9,134,1986
Alexander Volkov,27,1992,ATL,77,3,1.2,15.5,134,1986
Alexey Shved,24,2013,MIN,77,0.8,-0.1,11,Undrafted,0
Alexey Shved,25,2014,MIN,63,0.2,-0.2,10.2,Undrafted,0
Alexey Shved,26,2015,TOT,42,2.2,0.5,19.5,Undrafted,0
Alexey Shved,26,2015,NYK,16,1.2,0.4,20.5,Undrafted,0
Alexey Shved,26,2015,PHI,17,0.9,0.1,20,Undrafted,0
Alexey Shved,26,2015,HOU,9,0,-0.1,9.3,Undrafted,0
Alexis Ajinca,20,2009,CHA,31,-0.1,-0.3,7,20,2008
Alexis Ajinca,21,2010,CHA,6,0,-0.1,6.3,20,2008
Alexis Ajinca,22,2011,DAL,10,0.1,0,12.8,20,2008
Alexis Ajinca,22,2011,TOR,24,0.2,-0.1,12,20,2008
Alexis Ajinca,22,2011,TOT,34,0.4,-0.1,12.2,20,2008
Alexis Ajinca,25,2014,NOP,56,2.1,0.3,14.6,20,2008
Alexis Ajinca,26,2015,NOP,68,3.2,0.5,19.9,20,2008
Alexis Ajinca,27,2016,NOP,59,1,-0.5,13.8,20,2008
Alexis Ajinca,28,2017,NOP,39,1,-0.3,12.9,20,2008
Alfonzo McKinnie,25,2018,TOR,14,0.1,0,10.1,Undrafted,0
Alfonzo McKinnie,26,2019,GSW,72,2.1,-0.1,11.2,Undrafted,0
Alfredrick Hughes,23,1986,SAS,68,-0.5,-1,8.2,14,1985
Alize Johnson,22,2019,IND,14,0,-0.1,6.3,50,2018
Allan Bristow,28,1980,UTA,82,4.4,1.8,16.6,21,1973
Allan Bristow,29,1981,UTA,82,2.7,0.6,14.9,21,1973
Allan Bristow,30,1982,DAL,82,2.5,0.7,12.6,21,1973
Allan Bristow,31,1983,DAL,37,0.2,-0.1,10.2,21,1973
Allan Houston,22,1994,DET,79,-1.2,-1.9,9,11,1993
Allan Houston,23,1995,DET,76,3.8,0.6,16.4,11,1993
Allan Houston,24,1996,DET,82,7.1,2.1,15.7,11,1993
Allan Houston,25,1997,NYK,81,4.7,0.4,11.3,11,1993
Allan Houston,26,1998,NYK,82,6.1,1.1,15.1,11,1993
Allan Houston,27,1999,NYK,50,2.9,0.4,13.1,11,1993
Allan Houston,28,2000,NYK,82,8.6,2.8,16.5,11,1993
Allan Houston,29,2001,NYK,78,7.5,1.6,16.1,11,1993
Allan Houston,30,2002,NYK,77,4.7,1,15.2,11,1993
Allan Houston,31,2003,NYK,82,7.2,1.7,17.7,11,1993
Allan Houston,32,2004,NYK,50,3.1,0.3,14.8,11,1993
Allan Houston,33,2005,NYK,20,0.7,-0.2,12.5,11,1993
Allan Ray,22,2007,BOS,47,0.6,-0.3,10,Undrafted,0
Allen Crabbe,21,2014,POR,15,0.1,-0.1,7.7,31,2013
Allen Crabbe,22,2015,POR,51,1.3,0.3,8.7,31,2013
Allen Crabbe,23,2016,POR,81,4.3,0.7,12.2,31,2013
Allen Crabbe,24,2017,POR,79,4.1,0.5,11.6,31,2013
Allen Crabbe,25,2018,BRK,75,3.2,0.7,12.3,31,2013
Allen Crabbe,26,2019,BRK,43,0.8,-0.1,7.7,31,2013
Allen Iverson,21,1997,PHI,76,4.1,2.7,18,1,1996
Allen Iverson,22,1998,PHI,80,9,4.6,20.4,1,1996
Allen Iverson,23,1999,PHI,48,7.2,3.3,22.2,1,1996
Allen Iverson,24,2000,PHI,70,6.9,3.3,20,1,1996
Allen Iverson,25,2001,PHI,71,11.8,5.1,24,1,1996
Allen Iverson,26,2002,PHI,60,6.9,3.9,21.9,1,1996
Allen Iverson,27,2003,PHI,82,9.2,4.2,21.2,1,1996
Allen Iverson,28,2004,PHI,48,2.8,2.3,19.3,1,1996
Allen Iverson,29,2005,PHI,75,9,5,23.2,1,1996
Allen Iverson,30,2006,PHI,72,10.6,4.3,25.9,1,1996
Allen Iverson,31,2007,TOT,65,6.2,1.9,19.6,1,1996
Allen Iverson,31,2007,DEN,50,4.6,1.3,18.4,1,1996
Allen Iverson,31,2007,PHI,15,1.6,0.6,23.5,1,1996
Allen Iverson,32,2008,DEN,82,11.6,3.1,20.9,1,1996
Allen Iverson,33,2009,TOT,57,2.9,0.7,15.8,1,1996
Allen Iverson,33,2009,DET,54,2.7,0.7,15.9,1,1996
Allen Iverson,33,2009,DEN,3,0.2,0,15.2,1,1996
Allen Iverson,34,2010,MEM,3,0.1,-0.1,16.9,1,1996
Allen Iverson,34,2010,PHI,25,0.6,-0.4,13.1,1,1996
Allen Iverson,34,2010,TOT,28,0.7,-0.5,13.4,1,1996
Allen Leavell,22,1980,HOU,77,4,1.1,15.1,104,1979
Allen Leavell,23,1981,HOU,79,1.9,-0.1,13.9,104,1979
Allen Leavell,24,1982,HOU,79,4.8,1.4,16.4,104,1979
Allen Leavell,25,1983,HOU,79,3.8,1.4,15.8,104,1979
Allen Leavell,26,1984,HOU,82,4.3,0.2,15.9,104,1979
Allen Leavell,27,1985,HOU,42,0.6,-0.3,11.4,104,1979
Allen Leavell,28,1986,HOU,74,3,-0.2,15.6,104,1979
Allen Leavell,29,1987,HOU,53,2.4,-0.3,12,104,1979
Allen Leavell,30,1988,HOU,80,5.1,0.9,14.3,104,1979
Allen Leavell,31,1989,HOU,55,-0.1,-0.6,7.7,104,1979
Allonzo Trier,23,2019,NYK,64,0.9,-0.8,12.2,Undrafted,0
Alonzo Bradley,26,1980,HOU,22,-0.2,-0.2,4.1,29,1977
Alonzo Gee,22,2010,WAS,11,0.4,0,16.2,Undrafted,0
Alonzo Gee,23,2011,WAS,11,0.1,0,9.9,Undrafted,0
Alonzo Gee,23,2011,CLE,40,1,0,11.1,Undrafted,0
Alonzo Gee,23,2011,SAS,5,-0.1,0,-2.1,Undrafted,0
Alonzo Gee,23,2011,TOT,56,1,-0.1,10.8,Undrafted,0
Alonzo Gee,24,2012,CLE,63,2.4,0.7,13.2,Undrafted,0
Alonzo Gee,25,2013,CLE,82,1.9,0.3,10.5,Undrafted,0
Alonzo Gee,26,2014,CLE,65,0.9,-0.2,8.6,Undrafted,0
Alonzo Gee,27,2015,DEN,39,1.1,0.2,14,Undrafted,0
Alonzo Gee,27,2015,TOT,54,1.2,0.2,13,Undrafted,0
Alonzo Gee,27,2015,POR,15,0.1,0,9.7,Undrafted,0
Alonzo Gee,28,2016,NOP,73,1.9,0.5,8.4,Undrafted,0
Alonzo Gee,29,2017,DEN,13,-0.1,-0.1,3.1,Undrafted,0
Alonzo Mourning,22,1993,CHH,78,8.2,1.4,20.8,2,1992
Alonzo Mourning,23,1994,CHH,60,6.3,1.3,21.7,2,1992
Alonzo Mourning,24,1995,CHH,77,9.4,2.5,20.1,2,1992
Alonzo Mourning,25,1996,MIA,70,9.9,4.3,22.7,2,1992
Alonzo Mourning,26,1997,MIA,66,8.4,2.7,21.6,2,1992
Alonzo Mourning,27,1998,MIA,58,7.5,1.6,22.4,2,1992
Alonzo Mourning,28,1999,MIA,46,7.9,3,24.6,2,1992
Alonzo Mourning,29,2000,MIA,79,12.9,4.6,25.8,2,1992
Alonzo Mourning,30,2001,MIA,13,0.9,0.2,24.6,2,1992
Alonzo Mourning,31,2002,MIA,75,7.4,1.9,18.9,2,1992
Alonzo Mourning,33,2004,NJN,12,0.6,-0.1,13.3,2,1992
Alonzo Mourning,34,2005,MIA,19,0.9,0.1,18.9,2,1992
Alonzo Mourning,34,2005,TOT,37,1.2,-0.2,15.4,2,1992
Alonzo Mourning,34,2005,NJN,18,0.3,-0.3,13.5,2,1992
Alonzo Mourning,35,2006,MIA,65,4.8,0.9,19.4,2,1992
Alonzo Mourning,36,2007,MIA,77,3.5,0,16.7,2,1992
Alonzo Mourning,37,2008,MIA,25,0.8,0,16.2,2,1992
Alphonso Ford,22,1994,SEA,6,0.1,0,28.9,32,1993
Alphonso Ford,23,1995,PHI,5,-0.4,-0.2,0.4,32,1993
Alton Ford,20,2002,PHO,53,0.8,-0.5,10,51,2001
Alton Ford,21,2003,PHO,11,-0.1,-0.1,-2.2,51,2001
Alton Ford,22,2004,HOU,9,0.1,0,12.4,51,2001
Alton Lister,23,1982,MIL,80,1.7,0.4,11.5,21,1981
Alton Lister,24,1983,MIL,80,3.8,1.5,13.8,21,1981
Alton Lister,25,1984,MIL,82,4,1,12.5,21,1981
Alton Lister,26,1985,MIL,81,5.3,2.2,15,21,1981
Alton Lister,27,1986,MIL,81,5.5,2.1,16.4,21,1981
Alton Lister,28,1987,SEA,75,4.1,1.3,14,21,1981
Alton Lister,29,1988,SEA,82,4.1,0.8,12,21,1981
Alton Lister,30,1989,SEA,82,3.7,0.7,13.7,21,1981
Alton Lister,31,1990,GSW,3,0.1,0,10.9,21,1981
Alton Lister,32,1991,GSW,77,1.9,-0.1,10.7,21,1981
Alton Lister,33,1992,GSW,26,0.4,-0.1,11.2,21,1981
Alton Lister,34,1993,GSW,20,-0.2,-0.2,4.3,21,1981
Alton Lister,36,1995,MIL,60,1,-0.4,10.2,21,1981
Alton Lister,37,1996,MIL,7,0.1,-0.1,7.4,21,1981
Alton Lister,37,1996,BOS,57,0.8,-0.5,9.9,21,1981
Alton Lister,37,1996,TOT,64,0.9,-0.5,9.6,21,1981
Alton Lister,38,1997,BOS,53,0.3,-0.5,7.8,21,1981
Alton Lister,39,1998,POR,7,0,-0.1,2.4,21,1981
Alvan Adams,25,1980,PHO,75,7,3.5,19.2,4,1975
Alvan Adams,26,1981,PHO,75,7.7,3.8,20.3,4,1975
Alvan Adams,27,1982,PHO,79,7.2,3.5,18.6,4,1975
Alvan Adams,28,1983,PHO,80,6.5,3.2,16.8,4,1975
Alvan Adams,29,1984,PHO,70,3.3,1.5,16.6,4,1975
Alvan Adams,30,1985,PHO,82,6.8,3.5,19.8,4,1975
Alvan Adams,31,1986,PHO,78,3.9,2.2,15.3,4,1975
Alvan Adams,32,1987,PHO,68,2.8,1,14.6,4,1975
Alvan Adams,33,1988,PHO,82,2.2,1,13.1,4,1975
Alvin Heggs,28,1996,HOU,4,0.1,0,20.7,Undrafted,0
Alvin Jones,23,2002,PHI,23,0.1,-0.1,6.2,57,2001
Alvin Robertson,22,1985,SAS,79,3.1,1.7,15.3,7,1984
Alvin Robertson,23,1986,SAS,82,8.6,6.2,19.5,7,1984
Alvin Robertson,24,1987,SAS,81,5.3,4,18.5,7,1984
Alvin Robertson,25,1988,SAS,82,5.8,4.5,18.9,7,1984
Alvin Robertson,26,1989,SAS,65,4.4,3.3,17.2,7,1984
Alvin Robertson,27,1990,MIL,81,7.5,4.9,18.9,7,1984
Alvin Robertson,28,1991,MIL,81,7.7,5.3,18.6,7,1984
Alvin Robertson,29,1992,MIL,82,3.6,3.3,15,7,1984
Alvin Robertson,30,1993,TOT,69,3.4,2.2,13.2,7,1984
Alvin Robertson,30,1993,DET,30,1.7,1.3,12.7,7,1984
Alvin Robertson,30,1993,MIL,39,1.6,0.9,13.6,7,1984
Alvin Robertson,33,1996,TOR,77,2.8,1.7,12.7,7,1984
Alvin Scott,24,1980,PHO,79,1.7,0.3,9.9,136,1977
Alvin Scott,25,1981,PHO,82,4.3,1.3,13.4,136,1977
Alvin Scott,26,1982,PHO,81,3.8,1,11.7,136,1977
Alvin Scott,27,1983,PHO,81,2.9,0.6,11.8,136,1977
Alvin Scott,28,1984,PHO,65,0.8,-0.2,7.6,136,1977
Alvin Scott,29,1985,PHO,77,1.2,-0.2,8,136,1977
Alvin Sims,24,1999,PHO,4,-0.1,0,10.9,Undrafted,0
Alvin Williams,23,1998,POR,41,1.4,-0.2,11,47,1997
Alvin Williams,23,1998,TOR,13,0,-0.2,7.3,47,1997
Alvin Williams,23,1998,TOT,54,1.3,-0.4,10.3,47,1997
Alvin Williams,24,1999,TOR,50,1.2,-0.3,10.4,47,1997
Alvin Williams,25,2000,TOR,55,1,-0.1,13.6,47,1997
Alvin Williams,26,2001,TOR,82,5.4,1.6,15.2,47,1997
Alvin Williams,27,2002,TOR,82,5.2,1.7,13.8,47,1997
Alvin Williams,28,2003,TOR,78,5.5,1.4,16.7,47,1997
Alvin Williams,29,2004,TOR,56,2.1,-0.2,11.4,47,1997
Alvin Williams,31,2006,TOR,1,-0.1,-0.1,-4.7,47,1997
Alvin Williams,32,2007,LAC,2,-0.1,0,6.6,47,1997
Amal McCaskill,23,1997,ORL,17,-0.2,-0.2,6.1,49,1996
Amal McCaskill,28,2002,SAS,27,0,-0.1,10.2,49,1996
Amal McCaskill,29,2003,ATL,11,0,0,7.3,49,1996
Amal McCaskill,30,2004,PHI,59,0.6,-0.3,7.3,49,1996
Amar'e Stoudemire,20,2003,PHO,82,6.2,0.6,16.2,9,2002
Amar'e Stoudemire,21,2004,PHO,55,4.4,0.5,19.8,9,2002
Amar'e Stoudemire,22,2005,PHO,80,14.6,3.9,26.6,9,2002
Amar'e Stoudemire,23,2006,PHO,3,0.1,-0.1,17.8,9,2002
Amar'e Stoudemire,24,2007,PHO,82,11.2,2.4,23.1,9,2002
Amar'e Stoudemire,25,2008,PHO,79,14.6,4,27.6,9,2002
Amar'e Stoudemire,26,2009,PHO,53,6.1,1.5,20.3,9,2002
Amar'e Stoudemire,27,2010,PHO,82,10.7,1.6,22.6,9,2002
Amar'e Stoudemire,28,2011,NYK,78,8,1.9,22.7,9,2002
Amar'e Stoudemire,29,2012,NYK,47,4.1,0.2,17.7,9,2002
Amar'e Stoudemire,30,2013,NYK,29,2.7,0.1,22.1,9,2002
Amar'e Stoudemire,31,2014,NYK,65,3.8,-0.4,18.8,9,2002
Amar'e Stoudemire,32,2015,NYK,36,2.2,0.2,19.5,9,2002
Amar'e Stoudemire,32,2015,TOT,59,3.6,0.2,20.3,9,2002
Amar'e Stoudemire,32,2015,DAL,23,1.4,0,22.3,9,2002
Amar'e Stoudemire,33,2016,MIA,52,2.4,0.3,17.3,9,2002
Amile Jefferson,25,2019,ORL,12,0.4,0.1,21.1,Undrafted,0
Amir Johnson,18,2006,DET,3,0.2,0,20.3,56,2005
Amir Johnson,19,2007,DET,8,0.5,0.1,20.6,56,2005
Amir Johnson,20,2008,DET,62,3,1.2,17.5,56,2005
Amir Johnson,21,2009,DET,62,2.7,0.7,13.5,56,2005
Amir Johnson,22,2010,TOR,82,4.5,1.5,16.7,56,2005
Amir Johnson,23,2011,TOR,72,5.6,2.2,17.6,56,2005
Amir Johnson,24,2012,TOR,64,4,1.6,14.4,56,2005
Amir Johnson,25,2013,TOR,81,7.3,3.2,17.3,56,2005
Amir Johnson,26,2014,TOR,77,6.3,2.6,15.4,56,2005
Amir Johnson,27,2015,TOR,75,5.1,1.9,15.4,56,2005
Amir Johnson,28,2016,BOS,79,5.9,2.3,16,56,2005
Amir Johnson,29,2017,BOS,80,5,1.7,15,56,2005
Amir Johnson,30,2018,PHI,74,4.1,1.5,14.9,56,2005
Amir Johnson,31,2019,PHI,51,1.1,0.2,13.1,56,2005
Anderson Varejao,22,2005,CLE,54,3,0.7,17,30,2004
Anderson Varejao,23,2006,CLE,48,2.3,0.3,14.8,30,2004
Anderson Varejao,24,2007,CLE,81,6.6,1.8,14.4,30,2004
Anderson Varejao,25,2008,CLE,48,2.4,0.1,12,30,2004
Anderson Varejao,26,2009,CLE,81,8,2.1,14.6,30,2004
Anderson Varejao,27,2010,CLE,76,8.1,2.7,15.8,30,2004
Anderson Varejao,28,2011,CLE,31,2.2,0.7,15.2,30,2004
Anderson Varejao,29,2012,CLE,25,2.1,0.8,18.9,30,2004
Anderson Varejao,30,2013,CLE,25,3.3,1.5,21.7,30,2004
Anderson Varejao,31,2014,CLE,65,5.4,2.1,17,30,2004
Anderson Varejao,32,2015,CLE,26,1.9,0.5,17.7,30,2004
Anderson Varejao,33,2016,CLE,31,0.6,0,11.2,30,2004
Anderson Varejao,33,2016,GSW,22,0.5,0,11,30,2004
Anderson Varejao,33,2016,TOT,53,1,0,11.1,30,2004
Anderson Varejao,34,2017,GSW,14,0.2,0,9.4,30,2004
Andrae Patterson,23,1999,MIN,35,0.7,0.1,14.5,46,1998
Andrae Patterson,24,2000,MIN,5,0.1,0,11.7,46,1998
Andray Blatche,19,2006,WAS,29,0.1,-0.1,10.1,49,2005
Andray Blatche,20,2007,WAS,56,0.5,-0.1,12.1,49,2005
Andray Blatche,21,2008,WAS,82,3,1,15.5,49,2005
Andray Blatche,22,2009,WAS,71,1.4,0.2,15,49,2005
Andray Blatche,23,2010,WAS,81,3.4,1.5,17.6,49,2005
Andray Blatche,24,2011,WAS,64,2.4,0.8,16.9,49,2005
Andray Blatche,25,2012,WAS,26,-0.1,-0.5,10.6,49,2005
Andray Blatche,26,2013,BRK,82,4.9,1.7,21.9,49,2005
Andray Blatche,27,2014,BRK,73,3.7,0.8,18.8,49,2005
Andre Barrett,22,2005,ORL,11,0.3,0,14,Undrafted,0
Andre Barrett,22,2005,TOT,38,0.4,-0.2,8.6,Undrafted,0
Andre Barrett,22,2005,HOU,27,0.1,-0.2,5.6,Undrafted,0
Andre Barrett,23,2006,PHO,2,0,0,14.1,Undrafted,0
Andre Barrett,23,2006,TOR,17,-0.2,-0.2,11,Undrafted,0
Andre Barrett,23,2006,TOT,19,-0.1,-0.3,11.3,Undrafted,0
Andre Barrett,24,2007,CHI,6,0,0,8.2,Undrafted,0
Andre Barrett,25,2008,LAC,4,0,-0.1,12.5,Undrafted,0
Andre Brown,25,2007,SEA,38,0,-0.4,11.1,Undrafted,0
Andre Brown,26,2008,MEM,33,0.4,-0.2,13.5,Undrafted,0
Andre Brown,27,2009,CHA,4,-0.1,-0.1,-1.5,Undrafted,0
Andre Dawkins,23,2015,MIA,4,-0.1,-0.1,-5,Undrafted,0
Andre Drummond,19,2013,DET,60,4.5,1.4,21.6,9,2012
Andre Drummond,20,2014,DET,81,9.9,2.4,22.6,9,2012
Andre Drummond,21,2015,DET,82,7.7,1.2,21.4,9,2012
Andre Drummond,22,2016,DET,81,7.4,1,21.2,9,2012
Andre Drummond,23,2017,DET,81,6.7,1.7,20.9,9,2012
Andre Drummond,24,2018,DET,78,10.3,5,22.9,9,2012
Andre Drummond,25,2019,DET,79,10,3.3,23.4,9,2012
Andre Emmett,22,2005,MEM,8,0,-0.1,0.9,35,2004
Andre Emmett,29,2012,NJN,6,0.1,0,13.3,35,2004
Andre Iguodala,21,2005,PHI,82,6.6,2.9,13.5,9,2004
Andre Iguodala,22,2006,PHI,82,7.5,3.2,14.8,9,2004
Andre Iguodala,23,2007,PHI,76,7.7,4.1,18.1,9,2004
Andre Iguodala,24,2008,PHI,82,9.6,5.2,19,9,2004
Andre Iguodala,25,2009,PHI,82,9.2,4.8,18.4,9,2004
Andre Iguodala,26,2010,PHI,82,6.7,3.8,17.8,9,2004
Andre Iguodala,27,2011,PHI,67,6.7,3.2,17.2,9,2004
Andre Iguodala,28,2012,PHI,62,7.3,3.6,17.6,9,2004
Andre Iguodala,29,2013,DEN,80,5.6,3.7,15.2,9,2004
Andre Iguodala,30,2014,GSW,63,5.8,2.6,13.7,9,2004
Andre Iguodala,31,2015,GSW,77,5.1,1.9,12.3,9,2004
Andre Iguodala,32,2016,GSW,65,4.4,1.6,12.2,9,2004
Andre Iguodala,33,2017,GSW,76,6.9,2.5,14.4,9,2004
Andre Iguodala,34,2018,GSW,64,3.2,0.9,11.2,9,2004
Andre Iguodala,35,2019,GSW,68,4.2,1.6,13.1,9,2004
Andre Ingram,32,2018,LAL,2,0.2,0.1,16.3,Undrafted,0
Andre Ingram,33,2019,LAL,4,-0.1,-0.1,-11.9,Undrafted,0
Andre McCarter,27,1981,WSB,43,0.3,-0.2,8.8,89,1976
Andre Miller,23,2000,CLE,82,5.3,1.6,17.9,8,1999
Andre Miller,24,2001,CLE,82,8,3.5,20.1,8,1999
Andre Miller,25,2002,CLE,81,10.3,4.1,21.8,8,1999
Andre Miller,26,2003,LAC,80,4.6,1.1,15.2,8,1999
Andre Miller,27,2004,DEN,82,8.8,3.4,18.8,8,1999
Andre Miller,28,2005,DEN,82,7,2.2,16.5,8,1999
Andre Miller,29,2006,DEN,82,6.2,1.8,16.4,8,1999
Andre Miller,30,2007,TOT,80,5.9,1.9,16.1,8,1999
Andre Miller,30,2007,PHI,57,3.9,1.4,15.9,8,1999
Andre Miller,30,2007,DEN,23,1.9,0.5,16.6,8,1999
Andre Miller,31,2008,PHI,82,8.3,2.9,18.4,8,1999
Andre Miller,32,2009,PHI,82,8.8,3.6,18.6,8,1999
Andre Miller,33,2010,POR,82,7,2.3,18.1,8,1999
Andre Miller,34,2011,POR,81,7,2.1,17.8,8,1999
Andre Miller,35,2012,DEN,66,2.9,0.6,14.8,8,1999
Andre Miller,36,2013,DEN,82,5.4,1,15.7,8,1999
Andre Miller,37,2014,TOT,58,2.2,0.1,13.9,8,1999
Andre Miller,37,2014,DEN,30,1.1,0.1,13.4,8,1999
Andre Miller,37,2014,WAS,28,1.1,0,14.6,8,1999
Andre Miller,38,2015,WAS,51,1.6,-0.1,14.3,8,1999
Andre Miller,38,2015,SAC,30,0.6,-0.2,12.3,8,1999
Andre Miller,38,2015,TOT,81,2.2,-0.3,13.3,8,1999
Andre Miller,39,2016,SAS,13,0.4,0.1,12.9,8,1999
Andre Miller,39,2016,TOT,39,1,-0.1,13.4,8,1999
Andre Miller,39,2016,MIN,26,0.5,-0.2,13.7,8,1999
Andre Moore,23,1988,TOT,10,0,0,12.1,31,1987
Andre Moore,23,1988,MIL,3,0,0,4.9,31,1987
Andre Moore,23,1988,DEN,7,0,0,15.5,31,1987
Andre Owens,25,2006,UTA,23,-0.2,-0.3,5.2,Undrafted,0
Andre Owens,27,2008,IND,31,0.4,-0.1,10,Undrafted,0
Andre Roberson,22,2014,OKC,40,0.8,0.2,9,26,2013
Andre Roberson,23,2015,OKC,67,2.1,0.7,9.1,26,2013
Andre Roberson,24,2016,OKC,70,3.4,1.3,10.2,26,2013
Andre Roberson,25,2017,OKC,79,4.2,1.2,9.6,26,2013
Andre Roberson,26,2018,OKC,39,2.2,0.9,10.9,26,2013
Andre Spencer,28,1993,ATL,3,-0.1,0,-8.8,Undrafted,0
Andre Spencer,28,1993,TOT,20,0.6,0,12.8,Undrafted,0
Andre Spencer,28,1993,GSW,17,0.7,0,13.5,Undrafted,0
Andre Spencer,29,1994,SAC,23,0.7,0.1,16.4,Undrafted,0
Andre Spencer,29,1994,TOT,28,0.8,0,15.6,Undrafted,0
Andre Spencer,29,1994,GSW,5,0.1,0,12,Undrafted,0
Andre Turner,22,1987,BOS,3,-0.1,-0.1,-7.1,69,1986
Andre Turner,23,1988,HOU,12,0,-0.1,10.4,69,1986
Andre Turner,24,1989,MIL,4,-0.1,0,3.6,69,1986
Andre Turner,25,1990,LAC,3,-0.2,-0.1,-4.8,69,1986
Andre Turner,25,1990,CHH,8,-0.1,-0.1,10.2,69,1986
Andre Turner,25,1990,TOT,11,-0.3,-0.2,6.2,69,1986
Andre Turner,26,1991,PHI,70,1.9,-0.2,12.8,69,1986
Andre Turner,27,1992,WSB,70,0.4,-0.5,12.1,69,1986
Andre Wakefield,25,1980,UTA,8,-0.2,-0.1,-2,107,1978
Andrea Bargnani,21,2007,TOR,65,1.9,0.1,12.8,1,2006
Andrea Bargnani,22,2008,TOR,78,1.4,-0.5,10.6,1,2006
Andrea Bargnani,23,2009,TOR,78,3.9,0.7,14.6,1,2006
Andrea Bargnani,24,2010,TOR,80,4.2,0.8,15.5,1,2006
Andrea Bargnani,25,2011,TOR,66,2.5,-0.4,16.4,1,2006
Andrea Bargnani,26,2012,TOR,31,2.2,0.3,17.9,1,2006
Andrea Bargnani,27,2013,TOR,35,0.1,-0.6,11.2,1,2006
Andrea Bargnani,28,2014,NYK,42,1.5,-0.1,14.5,1,2006
Andrea Bargnani,29,2015,NYK,29,0.9,-0.3,16.6,1,2006
Andrea Bargnani,30,2016,BRK,46,0.2,-0.9,11.8,1,2006
Andreas Glyniadakis,25,2007,SEA,13,-0.2,-0.2,-3.3,58,2003
Andrei Kirilenko,20,2002,UTA,82,7.3,3.2,18.8,24,1999
Andrei Kirilenko,21,2003,UTA,80,9.2,4.8,21.1,24,1999
Andrei Kirilenko,22,2004,UTA,78,11.6,7.5,22.6,24,1999
Andrei Kirilenko,23,2005,UTA,41,5.5,3.8,24.4,24,1999
Andrei Kirilenko,24,2006,UTA,69,7.9,5.5,20.7,24,1999
Andrei Kirilenko,25,2007,UTA,70,4.4,3.1,14.3,24,1999
Andrei Kirilenko,26,2008,UTA,72,7.1,4.1,17.2,24,1999
Andrei Kirilenko,27,2009,UTA,67,4.6,2,16.8,24,1999
Andrei Kirilenko,28,2010,UTA,58,6,2.8,18.2,24,1999
Andrei Kirilenko,29,2011,UTA,64,4.5,2.1,16.6,24,1999
Andrei Kirilenko,31,2013,MIN,64,6,3.2,17.6,24,1999
Andrei Kirilenko,32,2014,BRK,45,1.3,0.4,12.4,24,1999
Andrei Kirilenko,33,2015,BRK,7,0,-0.1,2.8,24,1999
Andres Guibert,25,1994,MIN,5,-0.2,-0.1,6.1,Undrafted,0
Andres Guibert,26,1995,MIN,17,-0.1,-0.1,8.3,Undrafted,0
Andres Nocioni,25,2005,CHI,81,2.5,-0.1,10.1,Undrafted,0
Andres Nocioni,26,2006,CHI,82,6.7,1.7,16.1,Undrafted,0
Andres Nocioni,27,2007,CHI,53,4.1,0.5,15.6,Undrafted,0
Andres Nocioni,28,2008,CHI,82,3.3,-0.2,13.6,Undrafted,0
Andres Nocioni,29,2009,SAC,23,0.9,0.1,13.6,Undrafted,0
Andres Nocioni,29,2009,TOT,76,2.8,0,12.2,Undrafted,0
Andres Nocioni,29,2009,CHI,53,1.9,-0.1,11.4,Undrafted,0
Andres Nocioni,30,2010,SAC,75,1.3,-0.5,11.1,Undrafted,0
Andres Nocioni,31,2011,PHI,54,1.3,-0.2,10.1,Undrafted,0
Andres Nocioni,32,2012,PHI,11,-0.2,-0.2,1.8,Undrafted,0
Andrew Bogut,21,2006,MIL,82,5.5,2.3,15.2,1,2005
Andrew Bogut,22,2007,MIL,66,4,1.4,15.5,1,2005
Andrew Bogut,23,2008,MIL,78,4.8,2.2,17.5,1,2005
Andrew Bogut,24,2009,MIL,36,2.6,1,16.2,1,2005
Andrew Bogut,25,2010,MIL,69,7.5,3,20.7,1,2005
Andrew Bogut,26,2011,MIL,65,5.4,2.6,16.7,1,2005
Andrew Bogut,27,2012,MIL,12,0.5,0.2,14.9,1,2005
Andrew Bogut,28,2013,GSW,32,1.7,0.9,13.8,1,2005
Andrew Bogut,29,2014,GSW,67,6.5,2.8,17,1,2005
Andrew Bogut,30,2015,GSW,67,5.2,2.4,15.8,1,2005
