,player,date,team,contract_length,salary,tm_abr,date #,GM,year,month,trans yr,transaction_yr,salary num,salary new,contract_value,Contract Value
978,Šarūnas Jasikevičius,2005-08-11,Indiana Pacers,0,0,IND,20050811,['Larry Bird'],2005,08,,2006,0,0.0,0,0.0
979,Zaza Pachulia,2005-08-11,Atlanta Hawks,0,0,ATL,20050811,['Billy Knight'],2005,08,,2006,0,0.0,0,0.0
980,Gerald Fitch,2005-08-12,Miami Heat,0,0,MIA,20050812,['Randy Pfund'],2005,08,,2006,0,0.0,0,0.0
981,Shareef Abdur-Rahim,2005-08-12,Sacramento Kings,5,$29.3million,SAC,20050812,['Geoff Petrie'],2005,08,,2006,29.3million,29300000.0,0,-1878686.804253894
982,Steven Hunter,2005-08-12,Philadelphia 76ers,0,0,PHI,20050812,['Billy King'],2005,08,,2006,0,0.0,0,0.0
983,Matt Walsh,2005-08-15,Miami Heat,0,0,MIA,20050815,['Randy Pfund'],2005,08,,2006,0,0.0,0,0.0
984,Anthony Roberson,2005-08-18,Memphis Grizzlies,0,0,MEM,20050818,['Jerry West'],2005,08,,2006,0,0.0,0,0.0
985,Brian Grant,2005-08-18,Phoenix Suns,0,0,PHO,20050818,['Bryan Colangelo'],2005,08,,2006,0,0.0,0,0.0
986,Charlie Bell,2005-08-18,Milwaukee Bucks,2,$1.4million,MIL,20050818,['Larry Harris'],2005,08,,2006,1.4million,1400000.0,0,10139791.539756779
987,Luke Schenscher,2005-08-18,Denver Nuggets,0,0,DEN,20050818,['Kiki Vandeweghe'],2005,08,,2006,0,0.0,0,0.0
988,Pat Burke,2005-08-18,Phoenix Suns,0,000,PHO,20050818,['Bryan Colangelo'],2005,08,,2006,000,0.0,0,0.0
989,DeSagana Diop,2005-08-19,Dallas Mavericks,3,$6.48million,DAL,20050819,['Donn Nelson'],2005,08,,2006,6.48million,6480000.0,0,13708407.547490552
990,Doug Christie,2005-08-19,Dallas Mavericks,0,0,DAL,20050819,['Donn Nelson'],2005,08,,2006,0,0.0,0,0.0
991,Will Bynum,2005-08-19,Boston Celtics,0,0,BOS,20050819,['Danny Ainge'],2005,08,,2006,0,0.0,0,0.0
992,Derek Anderson,2005-08-22,Houston Rockets,0,0,HOU,20050822,['Carroll Dawson'],2005,08,,2006,0,0.0,0,0.0
993,Aaron McKie,2005-08-26,Los Angeles Lakers,2,$5million,LAL,20050826,['Mitch Kupchak'],2005,08,,2006,5million,5000000.0,0,-15938308.099329108
994,Dale Davis,2005-08-26,Detroit Pistons,0,0,DET,20050826,['Joe Dumars'],2005,08,,2006,0,0.0,0,0.0
995,Dwayne Jones,2005-08-26,Minnesota Timberwolves,0,0,MIN,20050826,['Kevin McHale'],2005,08,,2006,0,0.0,0,0.0
996,Ervin Johnson,2005-08-29,Milwaukee Bucks,0,0,MIL,20050829,['Larry Harris'],2005,08,,2006,0,0.0,0,0.0
997,Nick Van,2005-08-29,San Antonio Spurs,0,0,SAS,20050829,['R.C. Buford'],2005,08,,2006,0,0.0,0,0.0
998,James Single,2005-08-30,Los Angeles Clippers,0,0,LAC,20050830,['Elgin Baylor'],2005,08,,2006,0,0.0,0,0.0
999,John Edwards,2005-08-30,Atlanta Hawks,0,0,ATL,20050830,['Billy Knight'],2005,08,,2006,0,0.0,0,0.0
1000,Kevin Burleson,2005-08-31,Charlotte Bobcats,0,0,CHA,20050831,['Bernie Bickerstaff'],2005,08,,2006,0,0.0,0,0.0
1001,Mikki Moore,2005-08-31,Seattle SuperSonics,2,minimum,OKC,20050831,['Rick Sund'],2005,08,,2006,1000000,1000000.0,0,6935083.37983206
1002,Incomplete Player,2005-09-01,New Jersey Nets,0,0,NJN,20050901,['Ed Stefanski'],2005,09,,2006,0,0.0,0,0.0
1003,Milt Palacio,2005-09-01,Utah Jazz,0,0,UTA,20050901,"[""Kevin O'Connor""]",2005,09,,2006,0,0.0,0,0.0
1004,Malik Allen,2005-09-02,Chicago Bulls,3,$5.4million,CHI,20050902,['John Paxson'],2005,09,,2006,5.4million,5400000.0,0,650784.9601850563
1005,Michael Finley,2005-09-02,San Antonio Spurs,2,$5.4million,SAS,20050902,['R.C. Buford'],2005,09,,2006,5.4million,5400000.0,0,-6948420.976758656
1006,Michael Finley,2005-09-02,San Antonio Spurs,3,$8.5million,SAS,20050902,['R.C. Buford'],2005,09,,2006,8.5million,8500000.0,0,-12818173.149436252
1007,Maurice Evans,2005-09-03,Detroit Pistons,3,$4.5million,DET,20050903,['Joe Dumars'],2005,09,,2006,4.5million,4500000.0,0,19312668.198973853
1008,Calvin Booth,2005-09-07,Washington Wizards,2,minimum,WAS,20050907,['Ernie Grunfeld'],2005,09,,2006,1000000,1000000.0,0,-11731547.723780964
1009,Devin Green,2005-09-07,Los Angeles Lakers,0,0,LAL,20050907,['Mitch Kupchak'],2005,09,,2006,0,0.0,0,0.0
1010,Damon Jones,2005-09-08,Cleveland Cavaliers,4,$16.1million,CLE,20050908,['Danny Ferry'],2005,09,,2006,16.1million,16100000.000000002,0,-1256538.1483898181
1011,Lamond Murray,2005-09-08,New Jersey Nets,0,0,NJN,20050908,['Ed Stefanski'],2005,09,,2006,0,0.0,0,0.0
1012,Lonny Baxter,2005-09-08,Houston Rockets,0,0,HOU,20050908,['Carroll Dawson'],2005,09,,2006,0,0.0,0,0.0
1013,Scott Padgett,2005-09-08,New Jersey Nets,0,0,NJN,20050908,['Ed Stefanski'],2005,09,,2006,0,0.0,0,0.0
1014,Eddie House,2005-09-12,Phoenix Suns,0,0,PHO,20050912,['Bryan Colangelo'],2005,09,,2006,0,0.0,0,0.0
1015,Esteban Batista,2005-09-12,Atlanta Hawks,2,000,ATL,20050912,['Billy Knight'],2005,09,,2006,000,0.0,0,-591151.8812806864
1016,Devin Brown,2005-09-14,Utah Jazz,0,0,UTA,20050914,"[""Kevin O'Connor""]",2005,09,,2006,0,0.0,0,0.0
1017,Alan Henderson,2005-09-17,Cleveland Cavaliers,0,0,CLE,20050917,['Danny Ferry'],2005,09,,2006,0,0.0,0,0.0
1018,Gary Pay,2005-09-22,Miami Heat,0,0,MIA,20050922,['Randy Pfund'],2005,09,,2006,0,0.0,0,0.0
1019,Lee Nailon,2005-09-22,Philadelphia 76ers,0,0,PHI,20050922,['Billy King'],2005,09,,2006,0,0.0,0,0.0
1020,Darius Songaila,2005-09-23,Chicago Bulls,0,0,CHI,20050923,['John Paxson'],2005,09,,2006,0,0.0,0,0.0
1021,Richie Frahm,2005-09-26,Minnesota Timberwolves,0,0,MIN,20050926,['Kevin McHale'],2005,09,,2006,0,0.0,0,0.0
1022,Andre Barrett,2005-09-27,Milwaukee Bucks,0,0,MIL,20050927,['Larry Harris'],2005,09,,2006,0,0.0,0,0.0
1023,Mike Wilks,2005-09-27,Cleveland Cavaliers,0,0,CLE,20050927,['Danny Ferry'],2005,09,,2006,0,0.0,0,0.0
1024,Zendon Hamil,2005-09-27,Cleveland Cavaliers,0,0,CLE,20050927,['Danny Ferry'],2005,09,,2006,0,0.0,0,0.0
1025,Steve Blake,2005-09-28,Portland Trail Blazers,2,000,POR,20050928,['John Nash'],2005,09,,2006,000,0.0,0,6043428.966766628
1026,Aaron Miles,2005-09-29,Golden State Warriors,0,0,GSW,20050929,['Chris Mullin'],2005,09,,2006,0,0.0,0,0.0
1027,Bo Outlaw,2005-09-29,Orlando Magic,0,0,ORL,20050929,['Dave Twardzik' 'Otis Smith'],2005,09,,2006,0,0.0,0,0.0
1028,Kasib Powell,2005-09-29,Chicago Bulls,0,0,CHI,20050929,['John Paxson'],2005,09,,2006,0,0.0,0,0.0
1029,Stephen Graham,2005-09-29,San Antonio Spurs,0,0,SAS,20050929,['R.C. Buford'],2005,09,,2006,0,0.0,0,0.0
1030,Terence Morris,2005-09-29,Orlando Magic,0,0,ORL,20050929,['Dave Twardzik' 'Otis Smith'],2005,09,,2006,0,0.0,0,0.0
1031,Walter McCarty,2005-09-29,Los Angeles Clippers,0,0,LAC,20050929,['Elgin Baylor'],2005,09,,2006,0,0.0,0,0.0
1032,Alex Scales,2005-09-30,Seattle SuperSonics,0,0,OKC,20050930,['Rick Sund'],2005,09,,2006,0,0.0,0,0.0
1033,Noel Felix,2005-09-30,Seattle SuperSonics,0,0,OKC,20050930,['Rick Sund'],2005,09,,2006,0,0.0,0,0.0
1034,Boniface N'Dong,2005-10-01,Los Angeles Clippers,0,0,LAC,20051001,['Elgin Baylor'],2005,10,,2006,0,0.0,0,0.0
1035,John Thomas,2005-10-02,Memphis Grizzlies,0,0,MEM,20051002,['Jerry West'],2005,10,,2006,0,0.0,0,0.0
1036,Josh Davis,2005-10-02,Milwaukee Bucks,0,0,MIL,20051002,['Larry Harris'],2005,10,,2006,0,0.0,0,0.0
1037,Andre Owens,2005-10-03,Utah Jazz,0,0,UTA,20051003,"[""Kevin O'Connor""]",2005,10,,2006,0,0.0,0,0.0
1038,Awvee S,2005-10-03,Washington Wizards,0,0,WAS,20051003,['Ernie Grunfeld'],2005,10,,2006,0,0.0,0,0.0
1039,Billy Thomas,2005-10-03,Washington Wizards,0,0,WAS,20051003,['Ernie Grunfeld'],2005,10,,2006,0,0.0,0,0.0
1040,James Thomas,2005-10-03,Philadelphia 76ers,0,0,PHI,20051003,['Billy King'],2005,10,,2006,0,0.0,0,0.0
1041,Jason Kapono,2005-10-03,Miami Heat,2,000,MIA,20051003,['Randy Pfund'],2005,10,,2006,000,0.0,0,6173480.45554139
1042,Kaniel Dickens,2005-10-03,Dallas Mavericks,0,0,DAL,20051003,['Donn Nelson'],2005,10,,2006,0,0.0,0,0.0
1043,Keith Langford,2005-10-03,Houston Rockets,0,0,HOU,20051003,['Carroll Dawson'],2005,10,,2006,0,0.0,0,0.0
1044,Samaki Walker,2005-10-03,Indiana Pacers,0,0,IND,20051003,['Larry Bird'],2005,10,,2006,0,0.0,0,0.0
1045,Derrick Zimmerman,2005-10-04,New Jersey Nets,0,0,NJN,20051004,['Ed Stefanski'],2005,10,,2006,0,0.0,0,0.0
1046,Chuck Hayes,2005-10-05,Houston Rockets,0,0,HOU,20051005,['Carroll Dawson'],2005,10,,2006,0,0.0,0,0.0
1047,Matt Barnes,2005-10-06,New York Knicks,0,0,NYK,20051006,['Isiah Thomas'],2005,10,,2006,0,0.0,0,0.0
1048,Earl Barron,2005-10-08,Miami Heat,0,0,MIA,20051008,['Randy Pfund'],2005,10,,2006,0,0.0,0,0.0
1049,Anthony Goldwire,2005-10-23,Los Angeles Clippers,0,0,LAC,20051023,['Elgin Baylor'],2005,10,,2006,0,0.0,0,0.0
1050,Sharrod Ford,2005-11-02,Phoenix Suns,0,0,PHO,20051102,['Bryan Colangelo'],2005,11,,2006,0,0.0,0,0.0
1051,Melvin Sanders,2005-11-09,San Antonio Spurs,0,0,SAS,20051109,['R.C. Buford'],2005,11,,2006,0,0.0,0,0.0
1052,Donell Taylor,2005-11-10,Washington Wizards,0,0,WAS,20051110,['Ernie Grunfeld'],2005,11,,2006,0,0.0,0,0.0
1053,Darrick Martin,2005-11-16,Toronto Raptors,0,0,TOR,20051116,['Rob Babcock'],2005,11,,2006,0,0.0,0,0.0
1054,Alex Scales,2005-11-17,San Antonio Spurs,0,0,SAS,20051117,['R.C. Buford'],2005,11,,2006,0,0.0,0,0.0
1055,Howard Eisley,2005-11-17,Los Angeles Clippers,0,0,LAC,20051117,['Elgin Baylor'],2005,11,,2006,0,0.0,0,0.0
1056,Adrian Griffin,2005-11-28,Dallas Mavericks,0,0,DAL,20051128,['Donn Nelson'],2005,11,,2006,0,0.0,0,0.0
1057,Qyntel Woods,2005-12-06,New York Knicks,0,0,NYK,20051206,['Isiah Thomas'],2005,12,,2006,0,0.0,0,0.0
1058,John Lucas,2005-12-09,Houston Rockets,0,0,HOU,20051209,['Carroll Dawson'],2005,12,,2006,0,0.0,0,0.0
1059,Matt Barnes,2005-12-09,Philadelphia 76ers,0,0,PHI,20051209,['Billy King'],2005,12,,2006,0,0.0,0,0.0
1060,Stephen Graham,2005-12-11,Houston Rockets,0,0,HOU,20051211,['Carroll Dawson'],2005,12,,2006,0,0.0,0,0.0
1061,Jermaine Jackson,2005-12-15,Milwaukee Bucks,0,0,MIL,20051215,['Larry Harris'],2005,12,,2006,0,0.0,0,0.0
1062,Josh Davis,2005-12-29,Houston Rockets,0,0,HOU,20051229,['Carroll Dawson'],2005,12,,2006,0,0.0,0,0.0
1063,Andre Barrett,2006-01-02,Chicago Bulls,0,0,CHI,20060102,['John Paxson'],2006,01,,2006,0,0.0,0,0.0
1064,Dijon Thompson,2006-01-02,Golden State Warriors,0,0,GSW,20060102,['Chris Mullin'],2006,01,,2006,0,0.0,0,0.0
1065,Randy Holcomb,2006-01-05,Chicago Bulls,0,0,CHI,20060105,['John Paxson'],2006,01,,2006,0,0.0,0,0.0
1066,Josh Davis,2006-01-09,Phoenix Suns,0,0,PHO,20060109,['Bryan Colangelo'],2006,01,,2006,0,0.0,0,0.0
1067,Kaniel Dickens,2006-01-10,Los Angeles Clippers,0,0,LAC,20060110,['Elgin Baylor'],2006,01,,2006,0,0.0,0,0.0
1068,Stephen Graham,2006-01-17,Chicago Bulls,0,0,CHI,20060117,['John Paxson'],2006,01,,2006,0,0.0,0,0.0
1069,Chuck Hayes,2006-01-18,Houston Rockets,0,0,HOU,20060118,['Carroll Dawson'],2006,01,,2006,0,0.0,0,0.0
1070,Chucky Atkins,2006-01-23,Memphis Grizzlies,0,0,MEM,20060123,['Jerry West'],2006,01,,2006,0,0.0,0,0.0
1071,James Thomas,2006-01-27,Chicago Bulls,0,0,CHI,20060127,['John Paxson'],2006,01,,2006,0,0.0,0,0.0
1072,Zendon Hamil,2006-02-01,Philadelphia 76ers,0,0,PHI,20060201,['Billy King'],2006,02,,2006,0,0.0,0,0.0
1073,Stephen Graham,2006-02-06,Cleveland Cavaliers,0,0,CLE,20060206,['Danny Ferry'],2006,02,,2006,0,0.0,0,0.0
1074,Vin Baker,2006-02-20,Los Angeles Clippers,0,0,LAC,20060220,['Elgin Baylor'],2006,02,,2006,0,0.0,0,0.0
1075,Billy Thomas,2006-02-24,Washington Wizards,0,0,WAS,20060224,['Ernie Grunfeld'],2006,02,,2006,0,0.0,0,0.0
1076,Billy Thomas,2006-02-24,New Jersey Nets,0,0,NJN,20060224,['Ed Stefanski'],2006,02,,2006,0,0.0,0,0.0
1077,Andre Barrett,2006-03-01,Phoenix Suns,0,0,PHO,20060301,[],2006,03,,2006,0,0.0,0,0.0
1078,Tony Delk,2006-03-01,Detroit Pistons,0,0,DET,20060301,['Joe Dumars'],2006,03,,2006,0,0.0,0,0.0
1079,James Lang,2006-03-02,Atlanta Hawks,0,0,ATL,20060302,['Billy Knight'],2006,03,,2006,0,0.0,0,0.0
1080,Howard Eisley,2006-03-03,Denver Nuggets,0,0,DEN,20060303,['Kiki Vandeweghe'],2006,03,,2006,0,0.0,0,0.0
1081,Tim Thomas,2006-03-03,Phoenix Suns,0,0,PHO,20060303,[],2006,03,,2006,0,0.0,0,0.0
1082,Luke Schenscher,2006-03-05,Chicago Bulls,0,0,CHI,20060305,['John Paxson'],2006,03,,2006,0,0.0,0,0.0
1083,Jim Jackson,2006-03-06,Los Angeles Lakers,0,0,LAL,20060306,['Mitch Kupchak'],2006,03,,2006,0,0.0,0,0.0
1084,Marcus Fizer,2006-03-08,Seattle SuperSonics,0,0,OKC,20060308,['Rick Sund'],2006,03,,2006,0,0.0,0,0.0
1085,Andre Barrett,2006-03-15,Toronto Raptors,2,minimum,TOR,20060315,['Bryan Colangelo'],2006,03,,2006,1000000,1000000.0,0,-1226791.3458547322
1086,Will Bynum,2006-03-17,Golden State Warriors,0,0,GSW,20060317,['Chris Mullin'],2006,03,,2006,0,0.0,0,0.0
1087,Randy Livings,2006-03-22,Chicago Bulls,0,0,CHI,20060322,['John Paxson'],2006,03,,2006,0,0.0,0,0.0
1088,Anthony Grundy,2006-03-27,Atlanta Hawks,0,0,ATL,20060327,['Billy Knight'],2006,03,,2006,0,0.0,0,0.0
1089,James Lang,2006-03-27,Toronto Raptors,0,0,TOR,20060327,['Bryan Colangelo'],2006,03,,2006,0,0.0,0,0.0
1090,Marcus Fizer,2006-03-31,New Orleans/Oklahoma City Hornets,0,0,NOH,20060331,['Jeff Bower'],2006,03,,2006,0,0.0,0,0.0
1091,Ime Udoka,2006-04-06,New York Knicks,0,0,NYK,20060406,['Isiah Thomas'],2006,04,,2006,0,0.0,0,0.0
1092,Will Bynum,2006-04-17,Golden State Warriors,0,0,GSW,20060417,['Chris Mullin'],2006,04,,2006,0,0.0,0,0.0
1093,John Thomas,2006-04-18,New Jersey Nets,0,0,NJN,20060418,['Ed Stefanski'],2006,04,,2006,0,0.0,0,0.0
1094,Allan Ray,2006-07-06,Boston Celtics,2,minimum,BOS,20060706,['Danny Ainge'],2006,07,,2007,1000000,1000000.0,0,520499.0103032086
1095,Chris Quinn,2006-07-06,Miami Heat,2,minimum,MIA,20060706,['Randy Pfund'],2006,07,,2007,1000000,1000000.0,0,4731875.671141096
1096,Lou Amundson,2006-07-08,Sacramento Kings,0,0,SAC,20060708,['Geoff Petrie'],2006,07,,2007,0,0.0,0,0.0
1097,Dwyane Wade,2006-07-12,Miami Heat,4,$63mill,MIA,20060712,['Randy Pfund'],2006,07,,2007,63mill,63000000.0,0,24863476.114808887
1098,Jacque Vaughn,2006-07-12,San Antonio Spurs,1,minimum,SAS,20060712,['R.C. Buford'],2006,07,,2007,1000000,1000000.0,0,1572889.8625257579
1099,Orien Greene,2006-07-12,Indiana Pacers,0,0,IND,20060712,['Larry Bird'],2006,07,,2007,0,0.0,0,0.0
1100,Roger Powell,2006-07-12,Utah Jazz,0,0,UTA,20060712,"[""Kevin O'Connor""]",2006,07,,2007,0,0.0,0,0.0
1101,Shammond Williams,2006-07-12,Los Angeles Lakers,1,$1.75million,LAL,20060712,['Mitch Kupchak'],2006,07,,2007,1.75million,1750000.0,0,-972319.1580806595
1102,Speedy Clax,2006-07-12,Atlanta Hawks,0,0,ATL,20060712,['Billy Knight'],2006,07,,2007,0,0.0,0,0.0
1103,Anthony Parker,2006-07-13,Toronto Raptors,3,$12million,TOR,20060713,['Bryan Colangelo'],2006,07,,2007,12million,12000000.0,0,15443159.610460179
1104,Ben Wallace,2006-07-13,Chicago Bulls,4,$60million,CHI,20060713,['John Paxson'],2006,07,,2007,60million,60000000.0,0,-36160350.581062004
1105,Eric Piatkowski,2006-07-13,Phoenix Suns,2,minimum,PHO,20060713,"[""Mike D'Antoni""]",2006,07,,2007,1000000,1000000.0,0,-2209521.359198543
1106,Greg Buckner,2006-07-13,Dallas Mavericks,5,$29.5million,DAL,20060713,['Donn Nelson'],2006,07,,2007,29.5million,29500000.0,0,-7210347.521052323
1107,Keith Bogans,2006-07-13,Orlando Magic,3,$8million,ORL,20060713,['Otis Smith'],2006,07,,2007,8million,8000000.0,0,9086643.40270658
1108,Mike James,2006-07-13,Minnesota Timberwolves,4,$23.4million,MIN,20060713,['Kevin McHale'],2006,07,,2007,23.4million,23400000.0,0,-42396537.870050915
1109,Tarence Kinsey,2006-07-13,Memphis Grizzlies,2,minimum,MEM,20060713,['Jerry West'],2006,07,,2007,1000000,1000000.0,0,767574.5154548129
1110,Tim Thomas,2006-07-13,Los Angeles Clippers,4,$24million,LAC,20060713,['Elgin Baylor'],2006,07,,2007,24million,24000000.0,0,-24364247.947983705
1111,Vladimir Radmanović,2006-07-13,Los Angeles Lakers,0,0,LAL,20060713,['Mitch Kupchak'],2006,07,,2007,0,0.0,0,0.0
1112,Ronald Dupree,2006-07-17,Detroit Pistons,0,0,DET,20060717,['Joe Dumars'],2006,07,,2007,0,0.0,0,0.0
1113,Lynn Greer,2006-07-18,Milwaukee Bucks,2,minimum,MIL,20060718,['Larry Harris'],2006,07,,2007,1000000,1000000.0,0,424544.1786870768
1114,Nazr Mohammed,2006-07-18,Detroit Pistons,0,0,DET,20060718,['Joe Dumars'],2006,07,,2007,0,0.0,0,0.0
1115,Ronald Murray,2006-07-18,Detroit Pistons,2,$3.5million,DET,20060718,['Joe Dumars'],2006,07,,2007,3.5million,3500000.0,0,-3702280.0437965994
1116,Darius Songaila,2006-07-19,Washington Wizards,0,0,WAS,20060719,['Ernie Grunfeld'],2006,07,,2007,0,0.0,0,0.0
1117,Othella Harring,2006-07-19,Charlotte Bobcats,0,0,CHA,20060719,['Bernie Bickerstaff'],2006,07,,2007,0,0.0,0,0.0
1118,Marcus Banks,2006-07-20,Phoenix Suns,5,$21million,PHO,20060720,"[""Mike D'Antoni""]",2006,07,,2007,21million,21000000.0,0,-33228768.55378326
1119,Jackie Butler,2006-07-21,San Antonio Spurs,3,$7million,SAS,20060721,['R.C. Buford'],2006,07,,2007,7million,7000000.0,0,-2044463.8316161318
1120,John Salmons,2006-07-24,Sacramento Kings,5,$25.5million,SAC,20060724,['Geoff Petrie'],2006,07,,2007,25.5million,25500000.0,0,19223832.448672764
1121,Jorge Garbajosa,2006-07-24,Toronto Raptors,3,$12million,TOR,20060724,['Bryan Colangelo'],2006,07,,2007,12million,12000000.0,0,-2895498.3076824998
1122,Justin Williams,2006-07-24,Sacramento Kings,0,0,SAC,20060724,['Geoff Petrie'],2006,07,,2007,0,0.0,0,0.0
1123,Fred Jones,2006-07-25,Toronto Raptors,0,0,TOR,20060725,['Bryan Colangelo'],2006,07,,2007,0,0.0,0,0.0
1124,Bobby Jackson,2006-07-26,New Orleans/Oklahoma City Hornets,0,000,NOH,20060726,['Jeff Bower'],2006,07,,2007,000,0.0,0,0.0
1125,Yakhouba Diawara,2006-07-26,Denver Nuggets,2,minimum,DEN,20060726,[],2006,07,,2007,1000000,1000000.0,0,996423.3275295409
1126,Sean Marks,2006-07-27,Phoenix Suns,1,minimum,PHO,20060727,"[""Mike D'Antoni""]",2006,07,,2007,1000000,1000000.0,0,-932015.0
1127,Jamal Sampson,2006-07-28,Denver Nuggets,1,minimum,DEN,20060728,[],2006,07,,2007,1000000,1000000.0,0,-460258.66323226376
1128,Maceo Bas,2006-07-28,Indiana Pacers,0,0,IND,20060728,['Larry Bird'],2006,07,,2007,0,0.0,0,0.0
1129,Adrian Griffin,2006-07-31,Chicago Bulls,3,000,CHI,20060731,['John Paxson'],2006,07,,2007,000,0.0,0,-4232029.811009714
1130,Aaron Williams,2006-08-01,Los Angeles Clippers,2,$3.54million,LAC,20060801,['Elgin Baylor'],2006,08,,2007,3.54million,3540000.0,0,-1797580.2581070943
1131,Devean George,2006-08-01,Dallas Mavericks,2,$4.2million,DAL,20060801,['Donn Nelson'],2006,08,,2007,4.2million,4200000.0,0,241806.0216714309
1132,Junior Harring,2006-08-01,Memphis Grizzlies,0,0,MEM,20060801,['Jerry West'],2006,08,,2007,0,0.0,0,0.0
1133,Francisco Elson,2006-08-02,San Antonio Spurs,2,$6million,SAS,20060802,['R.C. Buford'],2006,08,,2007,6million,6000000.0,0,-7178378.780100089
1134,Pops Mensah-Bonsu,2006-08-03,Dallas Mavericks,2,minimum,DAL,20060803,['Donn Nelson'],2006,08,,2007,1000000,1000000.0,0,-412718.0
1135,Robert Hite,2006-08-04,Miami Heat,0,0,MIA,20060804,['Randy Pfund'],2006,08,,2007,0,0.0,0,0.0
1136,DeShawn Stevenson,2006-08-05,Washington Wizards,0,0,WAS,20060805,['Ernie Grunfeld'],2006,08,,2007,0,0.0,0,0.0
1137,Jared Jeffries,2006-08-07,New York Knicks,5,$30million,NYK,20060807,['Isiah Thomas'],2006,08,,2007,30million,30000000.0,0,-42797243.694145165
1138,Jannero Pargo,2006-08-09,New Orleans/Oklahoma City Hornets,2,minimum,NOH,20060809,['Jeff Bower'],2006,08,,2007,1000000,1000000.0,0,2353306.4164933916
1139,J.J. Barea,2006-08-11,Dallas Mavericks,0,0,DAL,20060811,['Donn Nelson'],2006,08,,2007,0,0.0,0,0.0
1140,Jake Voskuhl,2006-08-14,Charlotte Bobcats,0,0,CHA,20060814,['Bernie Bickerstaff'],2006,08,,2007,0,0.0,0,0.0
1141,Loren Woods,2006-08-15,Sacramento Kings,0,0,SAC,20060815,['Geoff Petrie'],2006,08,,2007,0,0.0,0,0.0
1142,Eddie House,2006-08-17,New Jersey Nets,0,0,NJN,20060817,['Ed Stefanski'],2006,08,,2007,0,0.0,0,0.0
1143,Scot Pollard,2006-08-18,Cleveland Cavaliers,1,000,CLE,20060818,['Danny Ferry'],2006,08,,2007,000,0.0,0,-1888927.6632322636
1144,Lorenzen Wright,2006-08-30,Atlanta Hawks,2,$6million,ATL,20060830,['Billy Knight'],2006,08,,2007,6million,6000000.0,0,-11911246.821312923
1145,Jumaine Jones,2006-08-31,Phoenix Suns,0,0,PHO,20060831,"[""Mike D'Antoni""]",2006,08,,2007,0,0.0,0,0.0
1146,David Wesley,2006-09-05,Cleveland Cavaliers,2,$3.6million,CLE,20060905,['Danny Ferry'],2006,09,,2007,3.6million,3600000.0,0,-1283391.4948483957
1147,Alan Henderson,2006-09-08,Philadelphia 76ers,0,0,PHI,20060908,['Billy King'],2006,09,,2007,0,0.0,0,0.0
1148,Ivan McFarlin,2006-09-08,Philadelphia 76ers,0,0,PHI,20060908,['Billy King'],2006,09,,2007,0,0.0,0,0.0
1149,Walter Herrmann,2006-09-11,Charlotte Bobcats,2,000,CHA,20060911,['Bernie Bickerstaff'],2006,09,,2007,000,0.0,0,-1449715.628368222
1150,Kevinn Pinkney,2006-09-13,Washington Wizards,0,0,WAS,20060913,['Ernie Grunfeld'],2006,09,,2007,0,0.0,0,0.0
1151,Roger Mason,2006-09-13,Washington Wizards,0,0,WAS,20060913,['Ernie Grunfeld'],2006,09,,2007,0,0.0,0,0.0
1152,James Lang,2006-09-14,Washington Wizards,0,0,WAS,20060914,['Ernie Grunfeld'],2006,09,,2007,0,0.0,0,0.0
1153,Ken Johnson,2006-09-17,Toronto Raptors,0,0,TOR,20060917,['Bryan Colangelo'],2006,09,,2007,0,0.0,0,0.0
1154,Chris McCray,2006-09-21,Milwaukee Bucks,0,0,MIL,20060921,['Larry Harris'],2006,09,,2007,0,0.0,0,0.0
1155,Mike Harris,2006-09-21,Milwaukee Bucks,0,0,MIL,20060921,['Larry Harris'],2006,09,,2007,0,0.0,0,0.0
1156,Dajuan Wagner,2006-09-22,Golden State Warriors,0,0,GSW,20060922,['Chris Mullin'],2006,09,,2007,0,0.0,0,0.0
1157,Steven Smith,2006-09-27,Philadelphia 76ers,0,0,PHI,20060927,['Billy King'],2006,09,,2007,0,0.0,0,0.0
1158,Andre Brown,2006-09-29,Atlanta Hawks,0,0,ATL,20060929,['Billy Knight'],2006,09,,2007,0,0.0,0,0.0
1159,Cedric Bozeman,2006-09-29,Atlanta Hawks,0,0,ATL,20060929,['Billy Knight'],2006,09,,2007,0,0.0,0,0.0
1160,Kaniel Dickens,2006-09-29,Atlanta Hawks,0,0,ATL,20060929,['Billy Knight'],2006,09,,2007,0,0.0,0,0.0
1161,Anthony Carter,2006-10-02,Denver Nuggets,0,0,DEN,20061002,['Mark Warkentien'],2006,10,,2007,0,0.0,0,0.0
1162,Anthony Roberson,2006-10-02,Golden State Warriors,0,0,GSW,20061002,['Chris Mullin'],2006,10,,2007,0,0.0,0,0.0
1163,Awvee S,2006-10-02,New Jersey Nets,0,0,NJN,20061002,['Ed Stefanski'],2006,10,,2007,0,0.0,0,0.0
1164,Desmon Farmer,2006-10-02,Seattle SuperSonics,0,0,OKC,20061002,['Rick Sund'],2006,10,,2007,0,0.0,0,0.0
1165,Ime Udoka,2006-10-02,Portland Trail Blazers,0,0,POR,20061002,['Steve Patterson'],2006,10,,2007,0,0.0,0,0.0
1166,Kasib Powell,2006-10-02,Orlando Magic,0,0,ORL,20061002,['Otis Smith'],2006,10,,2007,0,0.0,0,0.0
